,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
19496,"Sarbadhikari, Paloma",26.5,52.83,105.38,111.22,132.2,160.0,188.95,217.83,231.1,8.82,15592,5503,743,49,F,ESP,others,Madrid,22351,5
19498,"Morin, Jennifer A.",27.43,55.13,113.03,119.48,142.58,172.82,204.08,233.48,246.22,9.4,19348,7660,662,51,F,CAN,ON,Ottawa,22353,5
19502,"Saavedra, Jacqueline",27.12,54.07,109.07,115.17,137.78,167.88,198.92,228.08,240.77,9.18,18240,7008,1119,49,F,CAN,ON,Oshawa,22358,5
19520,"Carrier, Nathalie",26.7,53.18,107.45,113.3,135.03,164.08,194.57,222.95,234.45,8.95,16564,6064,876,46,F,CAN,NB,Beresford,22377,5
19533,"Zhang, Hong",25.45,50.32,104.05,109.68,130.92,159.08,188.12,217.17,230.1,8.78,15337,5348,699,48,F,JPN,others,Tokyo,22393,5
19538,"Akiguchi, Taeko",26.28,52.63,105.73,111.4,134.35,161.53,189.32,216.43,228.65,8.73,14926,5115,642,45,F,JPN,others,Tokyo,22400,5
19540,"Donnelly, Carolyn P.",27.27,53.9,105.03,110.32,129.5,154.72,179.63,205.47,216.83,8.28,11401,3132,114,51,F,CAN,AB,Edmonton,22402,5
19541,"Courcelles, Stephanie",28.23,55.4,110.4,116.4,140.52,169.58,202.15,235.4,249.82,9.53,20005,8025,1345,46,F,CAN,BC,Kelowna,22403,5
19544,"Carter, Tanya D.",27.03,54.18,108.22,114.15,136.3,166.83,200.35,232.95,247.13,9.43,19513,7742,1284,46,F,CAN,BC,Prince George,22406,5
19549,"Gibney, Diane C.",24.58,49.87,107.88,114.75,138.45,171.05,203.5,237.1,251.77,9.62,20390,8244,260,56,F,AUS,others,"Mount Pleasant, Victoria",22412,5
19580,"Greenhalgh, Kenzie L.",26.78,53.62,108.47,114.45,137.78,169.2,201.88,234.0,248.27,9.48,19703,7850,1306,46,F,CAN,ON,Oakville,22448,5
19586,"Benz, Cathy",29.9,59.7,119.78,127.0,151.32,185.5,220.68,254.82,270.3,10.32,23496,9915,436,58,F,CAN,AB,Cochrane,22456,5
19589,"Smit Quosai, Trudy",26.88,54.32,109.1,115.05,138.32,167.6,197.7,227.23,239.5,9.15,17960,6833,1070,48,F,CAN,ON,Guelph,22459,5
19598,"Moltzan, Catherine",28.02,56.08,114.02,120.45,147.25,179.42,212.63,253.37,271.72,10.37,23710,10035,1731,45,F,CAN,MB,Winnipeg,22470,5
19611,"Cote, Christine A.",27.17,54.25,111.05,116.95,140.83,173.68,209.3,245.5,259.78,9.92,21837,9036,1569,45,F,GBR,others,London,22488,5
19614,"Sorensen, Kim",27.33,54.93,110.88,116.92,139.57,169.12,199.73,230.6,244.55,9.33,19022,7474,1227,45,F,CAN,BC,Richmond,22491,5
19617,"Esteve, Maria Victoria",28.03,56.57,116.23,122.92,147.58,179.62,212.73,244.83,258.13,9.85,21516,8871,859,54,F,MEX,others,Mexico Df,22494,5
19621,"Hogeboom, Sheri M",28.37,57.82,117.92,124.25,148.17,178.63,211.1,242.93,257.75,9.83,21438,8831,851,51,F,CAN,ON,Etobicoke,22498,5
19625,"Herreramoro, Claudia",28.27,57.13,114.72,120.95,143.9,174.87,206.42,238.43,252.97,9.65,20603,8365,1424,46,F,MEX,others,Mexico City,22502,5
19630,"Johnson, Carolyn",27.95,55.92,114.83,121.25,149.05,183.3,221.35,254.95,269.27,10.28,23338,9833,1702,49,F,CAN,ON,St. Thomas,22509,5
19643,"Hunter, Rosemary C",27.63,56.38,114.02,120.23,142.4,173.92,209.1,245.07,259.97,9.92,21861,9051,1572,46,F,GBR,others,Dunblane,22524,5
19644,"Gay, Alison",27.32,55.77,112.67,118.9,142.18,173.83,206.87,240.3,256.18,9.78,21180,8684,1491,46,F,GBR,others,London,22525,5
19653,"Ruaux, Francoise",26.1,52.6,106.12,111.92,133.38,161.28,189.47,217.15,229.62,8.77,15173,5256,679,47,F,FRA,others,Saint Gregoire,22535,5
19659,"Yuzik, Denise",26.25,52.63,106.23,112.03,133.67,163.42,193.83,223.9,237.83,9.08,17511,6596,1009,49,F,CAN,ON,Mississauga,22541,5
19688,"Parks, Natalie K",26.88,53.6,110.68,117.35,138.78,167.97,197.97,227.32,240.25,9.17,18141,6953,1105,49,F,CAN,AB,Edmonton,22571,5
19696,"Wiens, Lorna F.",26.3,54.58,109.53,115.65,139.45,170.27,204.2,239.8,255.28,9.75,21021,8597,807,52,F,CAN,ON,Lyndhurst,22580,5
19698,"Philpott, Anne M.",27.02,54.82,116.1,122.77,150.52,196.7,233.78,268.08,282.82,10.8,25208,10846,524,55,F,GBR,others,London,22582,5
19718,"Lessard-Coutu, Marianne",27.05,53.67,109.68,115.43,136.38,164.58,192.73,222.23,234.65,8.95,16613,6092,436,53,F,CAN,ON,St. Catharines,22605,5
19725,"Larose, Sylvie S.",25.28,51.32,103.63,109.25,129.33,155.93,182.83,209.57,221.48,8.45,12860,3925,396,48,F,CAN,QC,Saint-Hippolyte,22612,5
19727,"Ojeda Ayala, Tamara",26.97,53.38,106.2,112.07,133.43,161.12,188.43,215.27,226.65,8.65,14367,4799,571,45,F,ECU,others,Quito,22614,5
19728,"Beaupre, Madeleine",26.45,52.97,106.65,112.62,133.88,162.07,191.57,220.2,232.78,8.88,16049,5759,81,56,F,CAN,QC,Charette,22615,5
19731,"Lau, Elizabeth",27.15,54.27,108.87,114.95,136.17,163.85,191.95,218.9,231.03,8.82,15580,5495,342,52,F,CAN,BC,Victoria,22619,5
19750,"Dicesare, Robyn",26.67,53.68,108.63,114.73,136.88,166.88,198.0,228.05,241.03,9.2,18299,7042,1128,49,F,CAN,MB,Winnipeg,22641,5
19764,"Pye, Dianne F",29.9,60.0,123.67,129.67,161.5,202.87,240.87,284.97,304.42,11.62,27622,12085,625,55,F,CAN,PE,Charlottetown,22659,5
19772,"MacDonald, Brenda J.",26.57,53.88,110.13,116.28,141.82,172.48,207.82,244.78,259.18,9.9,21731,8989,333,55,F,CAN,NS,Halifax,22667,5
19773,"Mcbride, Donna",26.92,53.85,108.27,114.15,135.87,164.88,193.65,222.77,235.58,9.0,16873,6243,100,57,F,CAN,ON,Claremont,22668,5
19790,"Albers, Antje",26.02,52.18,105.03,110.9,131.9,161.35,192.88,229.22,243.67,9.3,18834,7366,1199,46,F,GER,others,Goettingen,22687,5
19799,"Mcewan, Barbara A",27.97,55.75,112.3,118.42,141.08,171.9,203.92,234.75,248.77,9.5,19790,7891,701,54,F,CAN,ON,Toronto,22696,5
19801,"Amezcua, Beatriz P.",26.88,53.98,109.7,115.65,137.2,165.83,195.98,225.75,238.15,9.08,17590,6634,1018,46,F,MEX,others,Cancun,22698,5
19802,"Ghaliya, Adawie R.",27.18,54.77,112.05,117.98,140.88,171.43,201.65,230.78,243.37,9.28,18777,7324,1188,45,F,PER,others,Lima,22699,5
19811,"Marx, Inge",26.82,55.23,116.27,123.0,149.12,185.17,227.23,269.35,288.63,11.02,25947,11231,221,60,F,DEN,others,Holstebro,22711,5
19826,"Mahoney, Lucia J.",25.42,50.27,101.0,106.52,126.07,151.85,177.57,202.97,214.3,8.18,10620,2732,231,49,F,CAN,ON,Toronto,22726,5
19836,"Ramos, Norma S",26.15,53.23,108.85,114.9,136.75,165.52,194.17,222.23,234.92,8.97,16691,6137,445,50,F,BRA,others,Rio De Janeiro,22736,5
19841,"Hamilton, Christie A.",27.28,54.83,111.27,117.27,140.23,171.37,204.53,234.95,249.18,9.52,19890,7950,1330,48,F,CAN,ON,Oakville,22742,5
19852,"Braaten, Alison M",28.98,58.45,122.27,129.07,158.48,194.23,233.52,275.03,291.93,11.15,26340,11429,1195,51,F,CAN,AB,Calgary,22754,5
19867,"Craig, Michelle L",27.47,54.6,107.98,113.75,134.97,163.08,191.1,218.88,230.67,8.8,15469,5426,721,48,F,CAN,ON,Mississauga,22774,5
19876,"Calver, Kathy",27.7,55.02,111.8,118.17,142.53,176.45,213.93,250.63,265.8,10.15,22770,9540,1657,46,F,CAN,ON,London,22784,5
19879,"Mainella, Antonella",27.28,55.78,113.25,119.47,143.97,176.43,210.77,243.07,256.8,9.8,21283,8746,1508,46,F,CAN,ON,Tecumseh,22788,5
19887,"O'Connor, Christine M",29.12,55.33,114.4,120.38,143.65,174.18,210.55,244.13,256.12,9.78,21166,8677,1489,46,F,BAR,others,Christ Church,22796,5
19889,"Ordman, Beth",27.2,54.1,108.75,114.7,136.18,164.8,196.03,225.8,238.9,9.12,17797,6752,1044,49,F,CAN,AB,Calgary,22798,5
19897,"Frederickson, Deborah A",26.83,55.18,113.03,119.1,142.2,173.68,206.83,237.98,252.32,9.63,20489,8296,266,58,F,CAN,ON,Thunder Bay,22809,5
19914,"Jones, Manuela",26.02,52.2,107.67,113.78,138.52,170.38,204.4,239.38,255.35,9.75,21036,8604,1475,46,F,CAN,ON,Baden,22828,5
19919,"Knigge, Christine",26.95,54.33,111.58,117.63,141.58,173.97,206.9,239.4,253.13,9.67,20627,8379,779,51,F,GER,others,Neustadt,22834,5
19940,"Timmons, Lynn",29.17,57.27,110.77,116.35,136.55,163.18,189.8,216.68,229.0,8.75,15028,5175,660,49,F,CAN,NS,Fall River,22856,5
19946,"Styba, Leslie A.",27.48,54.67,109.37,115.33,136.87,164.85,193.6,222.1,235.03,8.97,16742,6169,902,47,F,CAN,ON,Mississauga,22863,5
19971,"Reddick, Patricia A.",26.5,52.95,106.52,111.92,132.32,160.08,188.18,215.22,227.22,8.67,14530,4900,274,53,F,CAN,NS,Fall River,22890,5
19975,"Ducharme, Sharon",25.43,50.87,104.02,109.8,131.32,159.77,189.18,217.97,230.97,8.82,15558,5480,737,49,F,CAN,ON,Scarborough,22896,5
19978,"Crawford, Susan G.",27.18,54.02,107.27,113.1,134.58,163.53,193.1,224.12,237.58,9.07,17437,6554,1002,49,F,CAN,QC,Ddo,22900,5
19985,"Gregorio, Therese",30.42,59.75,118.87,125.42,152.93,208.53,245.67,290.78,308.85,11.78,27999,12266,2034,45,F,CAN,ON,Guelph,22907,5
19986,"Jasinski, Mona J",27.9,57.12,122.05,129.43,156.95,194.82,233.9,272.42,289.17,11.03,26018,11263,1180,50,F,CAN,AB,Calgary,22908,5
19989,"Giffin, Lorri J",27.53,55.02,110.97,117.0,139.55,169.53,200.95,230.3,243.62,9.3,18829,7362,1196,47,F,CAN,NS,Bridgewater,22911,5
19992,"Langille, Cathy E",26.65,53.25,108.32,114.32,137.27,166.65,197.4,225.9,238.53,9.1,17699,6702,1036,47,F,CAN,NS,Antigonish,22915,5
19993,"Neugebauer, Christine",28.48,57.13,115.67,122.08,145.45,176.87,208.92,239.82,253.68,9.68,20721,8434,277,58,F,GER,others,Unterhaching,22916,5
19994,"Olsthoorn, Sandra G",25.68,51.47,105.02,110.97,132.95,162.5,193.12,222.88,235.98,9.02,17008,6325,105,57,F,CAN,BC,Langley,22917,5
20015,"Johnson, Rhonda",28.57,57.22,114.58,120.78,143.57,174.17,205.22,236.3,250.85,9.58,20231,8155,251,56,F,CAN,ON,Toronto,22943,5
20018,"Friedrich, Donna",28.57,57.2,114.6,120.77,143.55,174.15,205.2,236.28,250.85,9.58,20224,8150,742,51,F,CAN,ON,Lakefield,22946,5
20020,"Tanabe, Chika",28.4,57.83,118.12,124.6,152.08,186.82,222.33,261.7,276.92,10.57,24409,10413,1781,47,F,JPN,others,Tokyo,22948,5
20034,"Graston, Gina M",27.35,54.95,114.35,120.87,146.73,183.3,227.88,266.9,282.93,10.8,25225,10857,1133,53,F,CAN,ON,Windsor,22964,5
20036,"Michaud, Nathaly",28.03,57.48,121.18,129.23,160.32,206.4,256.18,297.88,312.9,11.95,28319,12413,1311,50,F,CAN,QC,Sainte-Therese,22967,5
20038,"Gonzalez, Aurora",27.77,55.72,112.75,118.93,141.48,172.57,205.68,236.63,251.77,9.62,20389,8243,259,55,F,ESP,others,"39011 Santander, Cantabria",22969,5
20041,"Van Den Doel, Jorien",25.4,51.12,103.0,108.57,129.13,156.53,184.2,211.63,223.63,8.53,13507,4299,204,51,F,NED,others,Vlaardingen,22972,5
20043,"Tufford, Susan V.",26.67,53.73,109.78,115.45,137.35,166.27,197.28,229.02,241.98,9.23,18487,7145,599,50,F,CAN,ON,St. Catharines,22974,5
20054,"Weller, Karen A.",27.68,55.77,113.2,119.37,141.83,172.13,203.48,234.15,248.62,9.48,19769,7879,224,56,F,CAN,BC,Courtenay,22987,5
20064,"Pineda, Paulina",25.78,52.28,106.87,112.73,134.08,162.45,191.27,218.95,231.4,8.83,15686,5556,753,47,F,MEX,others,"San Pedro , Garza Garcia Nl",23003,5
20072,"Levine, Jody P",29.45,60.82,121.13,127.65,150.33,178.3,206.77,235.28,247.75,9.45,19611,7799,1296,45,F,CAN,ON,Toronto,23011,5
20078,"Powell, Jeni L",27.2,54.45,110.03,116.05,138.18,167.95,198.47,226.75,239.5,9.15,17959,6832,549,54,F,CAN,ON,Chatham,23018,5
20084,"Burns, Karen",27.38,55.23,111.43,117.4,139.37,168.9,198.87,227.43,239.75,9.15,18010,6865,554,51,F,CAN,ON,Ottawa,23024,5
20090,"Gardner, Christine",25.55,49.72,99.33,105.07,125.67,153.4,182.83,213.57,227.7,8.7,14669,4984,65,55,F,CAN,ON,Aurora,23031,5
20093,"MacDonell, Nancy Y.",26.65,54.4,111.72,117.87,141.13,174.53,208.17,246.53,261.2,9.97,22059,9154,354,57,F,CAN,ON,Ottawa,23034,5
20101,"Letourneau, Pascale",25.63,51.22,102.9,108.6,129.83,158.2,188.23,218.17,231.03,8.82,15578,5493,741,47,F,CAN,QC,Montreal,23042,5
20102,"Koop, Karen L.",27.03,54.28,109.42,115.32,136.88,165.48,193.97,221.73,234.05,8.93,16422,5979,864,47,F,CAN,ON,St Catharines,23043,5
20136,"Taymun, Deborah L.",27.83,55.0,113.0,119.18,145.33,177.05,210.17,241.35,255.0,9.73,20974,8571,1468,48,F,CAN,ON,Ottawa,23081,5
20143,"Speece, Bethanne A",28.52,57.98,119.4,126.13,152.05,185.57,219.32,251.58,265.4,10.13,22712,9504,955,52,F,CAN,ON,Oakville,23088,5
20146,"Maxwell, Donna L",26.78,52.92,106.47,112.37,135.23,170.58,206.05,240.12,254.52,9.72,20896,8527,1460,46,F,CAN,MB,Winnipeg,23091,5
20149,"Stanfield, Kimbra",26.33,52.88,105.02,110.72,131.25,159.1,187.65,214.78,226.78,8.65,14405,4821,264,52,F,AUS,others,Cheltenham,23094,5
20156,"Young, Martina",27.37,55.17,111.33,117.4,140.45,171.22,203.47,234.0,247.08,9.43,19505,7738,1283,49,F,CAN,ON,Toronto,23102,5
20158,"Meech, Alma L",28.95,58.33,119.65,126.08,149.73,181.78,214.18,244.53,258.28,9.87,21552,8890,325,56,F,CAN,ON,Ottawa,23104,5
20161,"Ebert, Stacey",27.68,54.85,115.3,121.45,146.23,180.32,213.92,246.95,261.05,9.97,22042,9143,1589,47,F,CAN,BC,Fort St John,23107,5
20173,"Whelen, Julie C",28.97,58.85,124.05,131.27,158.45,198.98,244.65,293.62,315.07,12.03,28490,12506,2068,46,F,CAN,MB,Winnipeg,23120,5
20180,"Harrington, Roxanne K.",27.08,55.28,111.37,117.55,141.27,172.32,205.9,237.8,251.85,9.62,20406,8250,758,50,F,CAN,ON,Kemptville,23128,5
20192,"Espanol Balaguer, Miriam C.",27.55,54.72,109.02,114.88,135.98,163.8,191.82,219.2,232.05,8.87,15845,5644,365,51,F,DOM,others,Santo Domingo,23140,5
20199,"Mitsuoka, Tomoko",29.42,59.15,119.65,126.02,148.48,178.0,207.37,234.28,246.05,9.4,19310,7637,196,56,F,JPN,others,Shizuoka,23148,5
20214,"Redgwell, Nicola A.",26.9,54.1,109.67,115.83,143.42,176.78,214.0,244.68,257.8,9.83,21446,8834,1526,46,F,GBR,others,Inverurie,23164,5
20219,"Ruscio-Millar, Emmy",27.58,56.37,114.57,120.82,144.33,175.53,208.78,240.55,254.15,9.7,20822,8485,790,54,F,CAN,ON,Toronto,23171,5
20220,"Cossa, Ileana",26.72,53.1,106.5,112.38,133.9,162.37,191.8,220.05,232.48,8.88,15979,5716,375,50,F,URU,others,Montevideo,23172,5
20226,"Kerr, Ofelia Q",26.5,53.0,108.68,114.87,139.02,174.6,209.83,243.37,257.93,9.85,21475,8850,1531,46,F,CAN,BC,Coquitlam,23178,5
20227,"Rioux, Sylvie M",27.28,54.22,110.18,116.37,140.0,174.65,221.08,261.5,277.62,10.6,24497,10458,1786,48,F,CAN,QC,Cantley,23179,5
20232,"Moro, Elena",27.35,55.27,111.93,117.92,140.37,170.72,202.02,231.47,245.42,9.37,19198,7566,1248,49,F,FRA,others,Grenoble,23186,5
20247,"Luduena, Analia Mabel",29.02,58.87,125.03,132.08,160.88,201.82,243.55,282.58,301.12,11.5,27349,11945,1992,45,F,ARG,others,Buenos Aires,23205,5
20257,"Donak, Janice",27.43,54.77,109.58,115.52,137.28,165.37,194.6,223.97,236.4,9.02,17116,6389,109,55,F,CAN,ON,Kanata,23216,5
20272,"Michaud, Suzane",27.38,54.05,107.68,113.62,135.43,165.95,197.5,227.78,242.52,9.25,18592,7210,156,55,F,CAN,QC,Trois-Rivieres,23235,5
20283,"Palao, Martha C",27.13,54.77,108.87,114.72,135.7,163.53,192.32,220.05,232.17,8.87,15880,5664,366,50,F,CAN,ON,Toronto,23247,5
20299,"Schenck, Monique L",28.45,55.82,110.27,116.08,137.63,165.98,194.1,221.7,233.88,8.93,16373,5945,857,49,F,CAN,ON,Kitchener,23265,5
20301,"Wong Page, Judy B",28.15,56.48,112.83,118.9,141.05,170.27,200.15,230.03,243.12,9.28,18718,7289,1178,47,F,CAN,ON,Brantford,23268,5
20309,"Thomas, Sabena",25.57,51.42,105.3,110.95,132.45,161.05,190.65,219.0,231.52,8.83,15715,5573,760,46,F,CAN,AB,Calgary,23276,5
20310,"Johnson, Julia",27.32,54.23,109.83,116.0,141.57,178.47,211.3,244.53,258.0,9.85,21488,8857,82,60,F,GBR,others,Horsham,23277,5
20320,"De Jong, Jennifer A.",28.87,57.62,116.0,122.72,146.48,188.9,221.77,254.53,269.65,10.3,23401,9861,1710,49,F,CAN,ON,Durham,23287,5
20324,"Reina, Laura",27.47,54.57,108.37,114.25,135.45,164.82,196.38,227.17,240.05,9.17,18107,6928,1099,49,F,ITA,others,Roma,23292,5
20325,"Arriaga, Amelia",26.55,53.1,108.77,115.13,143.02,179.58,215.65,249.17,265.33,10.13,22702,9498,1644,48,F,MEX,others,Monterrey,23293,5
20326,"Cardenas Pinzon, Clara Ines",27.08,54.63,114.75,121.03,146.38,182.15,217.92,247.43,260.32,9.93,21917,9077,889,50,F,COL,others,Bogota,23294,5
20346,"Danard, Susan",26.43,53.23,106.28,111.98,132.92,159.53,185.72,210.78,221.92,8.47,13002,4007,407,48,F,CAN,BC,Burnaby,23318,5
20365,"Masad, Paula M.",28.03,56.0,112.07,118.35,142.92,181.78,222.13,268.73,287.8,10.98,25828,11166,1172,52,F,UAE,others,Dubai,23337,5
20367,"Edwards, Jane",28.2,56.05,112.72,118.97,141.52,171.78,202.92,235.75,249.48,9.52,19946,7988,715,54,F,CAN,BC,Port Coquitlam,23340,5
20368,"Sheffield, Jo-Anne",26.95,54.2,109.33,115.48,138.0,168.9,201.42,233.62,249.65,9.53,19977,8009,722,53,F,CAN,ON,Toronto,23342,5
20378,"McGrath, Lisa J.",27.72,55.8,112.07,117.97,140.57,169.92,199.75,227.52,240.15,9.17,18130,6944,1101,45,F,CAN,NS,Antigonish,23352,5
20388,"Sutherland, Michelle L",27.05,54.38,113.9,120.25,147.82,186.62,226.13,270.17,291.22,11.12,26270,11395,1917,45,F,CAN,NS,Pictou,23363,5
20390,"Zimmer, Paula",28.37,57.15,114.28,120.47,142.2,171.78,201.97,232.78,246.12,9.4,19322,7646,1264,49,F,NZL,others,New Plymouth,23365,5
20396,"Ishikawa, Kyoko",32.45,65.42,132.28,140.28,166.88,207.15,247.48,281.55,295.87,11.3,26798,11661,1961,49,F,JPN,others,Yokohama,23373,5
20399,"Babor, Diana M",26.37,51.85,103.87,109.5,131.13,160.48,194.08,238.32,256.63,9.8,21256,8730,832,50,F,CAN,ON,Ottawa,23376,5
20404,"Spaccino, Lolita",27.55,54.42,109.4,115.6,137.77,168.98,202.35,234.98,249.75,9.53,19991,8017,1343,48,F,ITA,others,Valmontone,23381,5
20413,"Loher, Christine",28.22,56.37,113.98,120.43,146.18,183.67,222.98,260.82,276.12,10.53,24299,10355,1774,45,F,SUI,others,Wallisellen,23390,5
20426,"Urquhart, Margo A.",29.47,60.97,125.23,132.37,160.02,199.53,240.23,276.15,291.97,11.15,26347,11433,1197,51,F,CAN,BC,Burnaby,23407,5
20430,"Torgay, Binnur",27.57,55.43,112.33,118.87,145.17,178.7,219.88,259.53,274.52,10.48,24097,10242,1757,47,F,TUR,others,Ankara,23411,5
20435,"Cherwaiko, Jean C",28.07,54.72,108.62,114.47,136.03,165.9,197.17,227.57,241.07,9.2,18309,7048,1130,45,F,CAN,ON,Georgetown,23416,5
20445,"Kato, Satomi",25.78,52.0,104.95,110.85,132.2,160.78,190.0,219.28,232.6,8.88,16009,5735,795,48,F,JPN,others,Sapporo,23429,5
20462,"Petric, Dana M",28.38,56.45,112.42,118.5,140.87,170.43,200.63,229.92,242.82,9.27,18663,7251,613,52,F,CAN,BC,Vancouver,23447,5
20463,"Lougheed, Diane",27.63,55.77,116.28,122.85,146.72,179.52,215.73,252.98,268.17,10.23,23169,9742,990,53,F,CAN,ON,Kingston,23448,5
20471,"Awad-Michel, Antoinette",26.82,53.97,114.18,120.45,145.58,181.9,216.28,248.65,263.75,10.07,22449,9363,384,55,F,FRA,others,Villepreux,23456,5
20485,"Lue-Kim, Deidre",27.25,54.35,109.38,115.53,141.9,177.08,213.53,248.97,264.83,10.12,22630,9456,1637,46,F,CAN,ON,Richmond Hill,23472,5
20489,"Capoccitti, Joyce",27.25,54.35,108.88,114.95,138.28,171.92,206.77,241.55,256.63,9.8,21255,8729,1504,46,F,CAN,ON,Richmond Hill,23476,5
20500,"Mitsuoka, Fusako",26.73,53.35,108.33,114.55,137.87,170.9,205.83,240.58,256.9,9.8,21306,8761,78,61,F,JPN,others,Tokyo,23489,5
20504,"Holtom, Deborah L",27.42,54.63,109.17,115.23,136.9,164.77,193.53,222.6,235.48,8.98,16855,6232,21,63,F,CAN,ON,Rr4 Gananoque,23494,5
20514,"Jennings, Jennifer",26.53,53.55,109.97,116.23,139.08,170.22,202.55,234.4,248.67,9.5,19776,7883,1314,46,F,CAN,QC,Sheenboro,23504,5
20522,"Sanson, Sylvie",27.38,55.78,118.17,124.9,151.37,190.92,232.07,272.2,289.27,11.03,26031,11269,1182,50,F,FRA,others,Le Havre,23514,5
20527,"Byrd, Christine J.",27.07,54.07,109.65,115.77,138.05,168.93,198.5,227.42,239.75,9.15,18013,6867,555,52,F,CAN,ON,Wooler,23519,5
20534,"Miyahara, Yumi",28.95,58.88,122.15,128.75,155.88,193.18,233.37,269.05,284.05,10.85,25363,10935,1849,49,F,CAN,ON,Mississauga,23526,5
20540,"Goodacre, Mary",27.25,54.87,111.42,117.65,140.92,171.75,204.08,235.32,249.43,9.52,19936,7982,54,63,F,CAN,ON,Dundas,23532,5
20547,"Bailey, Kimberley",27.25,56.05,116.85,123.72,152.77,197.8,236.55,273.77,290.77,11.1,26221,11368,1912,49,F,CAN,PE,Cornwall,23540,5
20549,"Hebert, Diane",27.78,55.82,113.92,120.35,143.77,175.47,211.85,242.47,256.4,9.78,21214,8704,826,53,F,CAN,ON,Carp,23543,5
20553,"Lafci, Seda",27.28,54.87,111.82,118.17,142.18,173.97,208.22,244.05,259.28,9.9,21749,8997,881,50,F,TUR,others,Istanbul,23547,5
20579,"Fouladi, Rachel T",32.58,68.6,145.83,154.57,188.2,230.98,273.15,310.4,326.43,12.47,29281,12922,2124,46,F,CAN,BC,Burnaby,23573,5
20593,"MacDonell, Eira M.",27.83,55.0,113.0,119.18,145.33,177.05,210.17,241.35,255.0,9.73,20976,8573,804,50,F,CAN,ON,Ottawa,23587,5
20595,"Fuerth, Grace G",26.17,54.37,117.78,124.52,151.17,187.78,225.95,264.77,282.23,10.77,25114,10798,1126,50,F,CAN,ON,Burlington,23589,5
20600,"Bechard, Carmelle",27.33,55.4,114.78,121.07,149.5,191.33,231.75,270.13,285.5,10.9,25544,11034,1155,52,F,CAN,QC,Rouyn-Noranda,23594,5
20623,"Bridgman, Joyce E",27.85,55.8,111.07,117.0,139.82,170.43,202.12,241.55,255.35,9.75,21037,8605,809,50,F,CAN,QC,Pierrefonds,23620,5
20626,"Veit, Carolyn L",27.9,55.72,111.85,117.93,140.53,169.8,199.65,229.03,241.33,9.22,18365,7079,589,54,F,CAN,ON,Brampton,23623,5
20641,"Rafter, Lynn T",26.45,52.87,107.18,113.02,134.62,164.45,194.47,224.53,237.75,9.08,17484,6581,514,54,F,CAN,AB,Calgary,23642,5
20644,"Martinez, Susana",28.3,56.52,117.0,123.77,149.38,187.27,223.48,257.4,271.73,10.37,23713,10037,1732,49,F,CAN,BC,Vancouver,23646,5
20648,"Duguay, Nancy",27.85,55.8,111.87,117.78,139.82,170.43,202.12,231.93,245.27,9.37,19156,7544,647,51,F,CAN,QC,Ile Perrot,23652,5
20649,"Coombs, Celina A.",29.25,59.07,122.57,129.2,154.27,186.4,218.57,250.28,264.03,10.08,22494,9389,937,50,F,CAN,BC,Delta,23653,5
20665,"Gagnon, Lucie",24.85,49.67,100.05,105.6,126.27,154.18,183.58,212.75,226.38,8.65,14290,4750,59,55,F,CAN,QC,Longueuil,23672,5
20667,"Pirschl, Elfriede J.",26.58,54.07,113.12,119.72,144.48,180.02,215.18,248.63,262.25,10.02,22212,9228,1600,46,F,AUT,others,Aschach/Donau,23674,5
20670,"Guindon, Jennifer L.",28.25,57.12,115.97,122.13,147.48,184.0,219.58,254.05,268.4,10.25,23213,9764,994,54,F,CAN,ON,Guelph,23677,5
20671,"Soni, Birgit",28.15,56.77,113.78,119.82,142.48,172.07,202.63,232.42,245.55,9.37,19222,7581,43,62,F,CAN,ON,Markham,23678,5
20675,"Swanston, Joanne",27.02,54.8,111.07,117.18,139.52,168.78,199.1,229.5,242.58,9.27,18611,7220,607,50,F,CAN,BC,New Westminster,23684,5
20681,"Doki, Eiko",27.3,55.62,113.22,119.58,142.58,173.52,205.17,234.6,247.35,9.45,19545,7763,679,52,F,JPN,others,Tokyo,23691,5
20688,"Robert, Diane",28.7,56.8,113.1,119.15,141.05,169.63,198.83,227.63,240.03,9.17,18102,6924,562,51,F,CAN,QC,Pointe-Claire,23699,5
20701,"Gornik, Cathey",28.95,58.35,127.03,137.0,174.2,224.95,280.38,336.03,358.88,13.7,30915,13790,2224,49,F,CAN,MB,Winnipeg,23714,5
20702,"Christian, Julia",29.1,58.93,119.57,125.93,149.9,183.3,219.37,252.98,268.25,10.23,23184,9748,1688,47,F,CAN,ON,Kincardine,23715,5
20711,"Campbell, Evelyn R.",27.27,55.42,111.45,117.58,140.83,172.78,204.38,235.13,249.18,9.52,19891,7951,231,55,F,CAN,ON,Oakville,23728,5
20713,"Mori-Stoodley, Josephine",23.95,47.28,95.2,100.37,119.23,143.58,168.07,191.3,201.25,7.68,6762,1040,28,50,F,CAN,ON,Richmond Hill,23730,5
20726,"Plamondon, Lise",28.05,56.52,114.82,121.25,144.58,175.83,208.32,240.67,254.78,9.73,20947,8556,292,56,F,CAN,QC,Pont-Rouge,23745,5
20731,"Hand, Dana B",27.5,55.78,115.43,122.25,148.88,186.68,228.5,272.3,289.87,11.07,26113,11320,1189,52,F,CAN,AB,Calgary,23752,5
